date,day_of_week,item,meal,prepared_qty,consumed_qty,waste_qty,waste_reason,stock_level,days_to_expiry,customer_count
2026-07-24,Friday,Spinach,breakfast,15,13,8.0,damaged,53,43,29
2026-07-24,Friday,Spinach,dinner,38,35,8.0,damaged,53,43,104
2026-07-24,Friday,Spinach,lunch,38,35,8.0,damaged,53,43,72
2026-07-24,Friday,Vegetables,breakfast,67,60,28.0,overproduction,78,42,186
2026-07-24,Friday,Vegetables,dinner,89,84,28.0,overproduction,78,42,177
2026-07-24,Friday,Vegetables,lunch,104,88,28.0,overproduction,78,42,266
2026-07-25,Saturday,Bread,breakfast,28,25,14.0,overproduction,63,41,62
2026-07-25,Saturday,Bread,dinner,59,52,14.0,overproduction,63,41,145
2026-07-25,Saturday,Bread,lunch,70,66,14.0,overproduction,63,41,140
2026-07-25,Saturday,Chicken,breakfast,66,58,27.0,overproduction,140,40,124
2026-07-25,Saturday,Chicken,dinner,103,92,27.0,overproduction,140,40,224
2026-07-25,Saturday,Chicken,lunch,119,111,27.0,overproduction,140,40,240
2026-07-25,Saturday,Rice,breakfast,157,147,75.0,overproduction,98,42,435
2026-07-25,Saturday,Rice,dinner,249,233,75.0,overproduction,98,42,697
2026-07-25,Saturday,Rice,lunch,333,284,75.0,overproduction,98,42,906
2026-07-25,Saturday,Spinach,breakfast,23,20,10.0,overproduction,53,42,48
2026-07-25,Saturday,Spinach,dinner,23,21,10.0,overproduction,53,42,62
2026-07-25,Saturday,Spinach,lunch,39,34,10.0,overproduction,53,42,85
2026-07-25,Saturday,Vegetables,breakfast,80,67,40.0,spoilage,78,41,137
2026-07-25,Saturday,Vegetables,dinner,85,73,40.0,spoilage,78,41,163
2026-07-25,Saturday,Vegetables,lunch,105,90,40.0,spoilage,78,41,277
2026-07-26,Sunday,Bread,breakfast,46,41,30.0,spoilage,63,40,96
2026-07-26,Sunday,Bread,dinner,74,65,30.0,spoilage,63,40,189
2026-07-26,Sunday,Bread,lunch,101,85,30.0,spoilage,63,40,179
2026-07-26,Sunday,Chicken,breakfast,94,88,65.0,damaged,140,39,244
2026-07-26,Sunday,Chicken,dinner,177,153,65.0,damaged,140,39,508
2026-07-26,Sunday,Chicken,lunch,230,195,65.0,damaged,140,39,391
2026-07-26,Sunday,Rice,breakfast,228,197,108.0,plate_waste,98,41,485
2026-07-26,Sunday,Rice,dinner,373,335,108.0,plate_waste,98,41,813
2026-07-26,Sunday,Rice,lunch,454,415,108.0,plate_waste,98,41,865
2026-07-26,Sunday,Spinach,breakfast,41,38,17.0,spoilage,53,41,125
2026-07-26,Sunday,Spinach,dinner,45,39,17.0,spoilage,53,41,82
2026-07-26,Sunday,Spinach,lunch,69,61,17.0,spoilage,53,41,159
2026-07-26,Sunday,Vegetables,breakfast,81,72,46.0,overproduction,78,40,234
2026-07-26,Sunday,Vegetables,dinner,178,157,46.0,overproduction,78,40,489
2026-07-26,Sunday,Vegetables,lunch,140,124,46.0,overproduction,78,40,405
2026-07-27,Monday,Bread,breakfast,56,49,30.0,overproduction,63,39,161
2026-07-27,Monday,Bread,dinner,70,62,30.0,overproduction,63,39,181
2026-07-27,Monday,Bread,lunch,97,82,30.0,overproduction,63,39,169
2026-07-27,Monday,Chicken,breakfast,105,88,62.0,overproduction,140,38,176
2026-07-27,Monday,Chicken,dinner,201,168,62.0,overproduction,140,38,522
2026-07-27,Monday,Chicken,lunch,159,147,62.0,overproduction,140,38,389
2026-07-27,Monday,Rice,breakfast,249,227,115.0,plate_waste,98,40,471
2026-07-27,Monday,Rice,dinner,390,328,115.0,plate_waste,98,40,750
2026-07-27,Monday,Rice,lunch,412,381,115.0,plate_waste,98,40,763
2026-07-27,Monday,Spinach,breakfast,38,34,10.0,damaged,53,40,82
2026-07-27,Monday,Spinach,dinner,40,37,10.0,damaged,53,40,122
2026-07-27,Monday,Spinach,lunch,53,50,10.0,damaged,53,40,112
2026-07-27,Monday,Vegetables,breakfast,110,97,51.0,damaged,78,39,269
2026-07-27,Monday,Vegetables,dinner,156,146,51.0,damaged,78,39,357
2026-07-27,Monday,Vegetables,lunch,168,140,51.0,damaged,78,39,326
2026-07-28,Tuesday,Bread,breakfast,57,52,23.0,plate_waste,63,38,137
2026-07-28,Tuesday,Bread,dinner,62,55,23.0,plate_waste,63,38,173
2026-07-28,Tuesday,Bread,lunch,119,108,23.0,plate_waste,63,38,217
2026-07-28,Tuesday,Chicken,breakfast,112,99,54.0,plate_waste,140,37,224
2026-07-28,Tuesday,Chicken,dinner,173,149,54.0,plate_waste,140,37,322
2026-07-28,Tuesday,Chicken,lunch,222,205,54.0,plate_waste,140,37,412
2026-07-28,Tuesday,Rice,breakfast,223,205,120.0,plate_waste,98,39,573
2026-07-28,Tuesday,Rice,dinner,378,342,120.0,plate_waste,98,39,883
2026-07-28,Tuesday,Rice,lunch,505,439,120.0,plate_waste,98,39,984
2026-07-28,Tuesday,Spinach,breakfast,30,28,18.0,spoilage,53,39,67
2026-07-28,Tuesday,Spinach,dinner,73,65,18.0,spoilage,53,39,195
2026-07-28,Tuesday,Spinach,lunch,70,62,18.0,spoilage,53,39,168
2026-07-28,Tuesday,Vegetables,breakfast,87,79,36.0,spoilage,78,38,211
2026-07-28,Tuesday,Vegetables,dinner,140,121,36.0,spoilage,78,38,377
2026-07-28,Tuesday,Vegetables,lunch,160,151,36.0,spoilage,78,38,338
2026-07-29,Wednesday,Bread,breakfast,38,34,25.0,overproduction,63,37,76
2026-07-29,Wednesday,Bread,dinner,89,75,25.0,overproduction,63,37,161
2026-07-29,Wednesday,Bread,lunch,105,98,25.0,overproduction,63,37,264
2026-07-29,Wednesday,Chicken,breakfast,117,104,56.0,damaged,140,36,211
2026-07-29,Wednesday,Chicken,dinner,155,144,56.0,damaged,140,36,469
2026-07-29,Wednesday,Chicken,lunch,213,181,56.0,damaged,140,36,459
2026-07-29,Wednesday,Rice,breakfast,238,218,76.0,overproduction,98,38,707
2026-07-29,Wednesday,Rice,dinner,332,305,76.0,overproduction,98,38,776
2026-07-29,Wednesday,Rice,lunch,480,451,76.0,overproduction,98,38,1226
2026-07-29,Wednesday,Spinach,breakfast,32,27,15.0,overproduction,53,38,72
2026-07-29,Wednesday,Spinach,dinner,45,39,15.0,overproduction,53,38,88
2026-07-29,Wednesday,Spinach,lunch,53,49,15.0,overproduction,53,38,102
2026-07-29,Wednesday,Vegetables,breakfast,98,88,46.0,preparation,78,37,224
2026-07-29,Wednesday,Vegetables,dinner,154,132,46.0,preparation,78,37,265
2026-07-29,Wednesday,Vegetables,lunch,143,129,46.0,preparation,78,37,320
2026-07-30,Thursday,Bread,breakfast,38,35,34.0,overproduction,63,36,75
2026-07-30,Thursday,Bread,dinner,80,67,34.0,overproduction,63,36,151
2026-07-30,Thursday,Bread,lunch,129,111,34.0,overproduction,63,36,265
2026-07-30,Thursday,Chicken,breakfast,99,84,55.0,overproduction,140,35,188
2026-07-30,Thursday,Chicken,dinner,131,122,55.0,overproduction,140,35,268
2026-07-30,Thursday,Chicken,lunch,226,195,55.0,overproduction,140,35,445
2026-07-30,Thursday,Rice,breakfast,229,213,130.0,overproduction,98,37,456
2026-07-30,Thursday,Rice,dinner,383,329,130.0,overproduction,98,37,839
2026-07-30,Thursday,Rice,lunch,500,440,130.0,overproduction,98,37,1227
2026-07-30,Thursday,Spinach,breakfast,36,31,15.0,overproduction,53,37,80
2026-07-30,Thursday,Spinach,dinner,61,57,15.0,overproduction,53,37,122
2026-07-30,Thursday,Spinach,lunch,75,69,15.0,overproduction,53,37,141
2026-07-30,Thursday,Vegetables,breakfast,73,68,36.0,overproduction,78,36,196
2026-07-30,Thursday,Vegetables,dinner,129,114,36.0,overproduction,78,36,249
2026-07-30,Thursday,Vegetables,lunch,136,120,36.0,overproduction,78,36,245
2026-07-31,Friday,Bread,breakfast,28,24,30.0,overproduction,63,35,48
2026-07-31,Friday,Bread,dinner,95,79,30.0,overproduction,63,35,205
2026-07-31,Friday,Bread,lunch,73,63,30.0,overproduction,63,35,151
2026-07-31,Friday,Chicken,breakfast,73,64,42.0,damaged,140,34,130
2026-07-31,Friday,Chicken,dinner,114,103,42.0,damaged,140,34,228
2026-07-31,Friday,Chicken,lunch,177,155,42.0,damaged,140,34,318
2026-07-31,Friday,Rice,breakfast,165,149,87.0,damaged,98,36,358
2026-07-31,Friday,Rice,dinner,245,229,87.0,damaged,98,36,727
2026-07-31,Friday,Rice,lunch,336,281,87.0,damaged,98,36,728
2026-07-31,Friday,Spinach,breakfast,0,0,20.0,plate_waste,53,36,0
2026-07-31,Friday,Spinach,dinner,80,72,20.0,plate_waste,53,36,227
2026-07-31,Friday,Spinach,lunch,70,58,20.0,plate_waste,53,36,144
2026-07-31,Friday,Vegetables,breakfast,64,57,42.0,overproduction,78,35,174
2026-07-31,Friday,Vegetables,dinner,104,88,42.0,overproduction,78,35,212
2026-07-31,Friday,Vegetables,lunch,141,122,42.0,overproduction,78,35,322
2026-08-01,Saturday,Bread,breakfast,34,31,24.0,plate_waste,63,34,102
2026-08-01,Saturday,Bread,dinner,61,52,24.0,plate_waste,63,34,115
2026-08-01,Saturday,Bread,lunch,82,70,24.0,plate_waste,63,34,142
2026-08-01,Saturday,Chicken,breakfast,81,68,52.0,overproduction,140,33,139
2026-08-01,Saturday,Chicken,dinner,108,92,52.0,overproduction,140,33,272
2026-08-01,Saturday,Chicken,lunch,161,138,52.0,overproduction,140,33,376
2026-08-01,Saturday,Rice,breakfast,154,141,72.0,overproduction,98,35,323
2026-08-01,Saturday,Rice,dinner,238,225,72.0,overproduction,98,35,578
2026-08-01,Saturday,Rice,lunch,362,316,72.0,overproduction,98,35,851
2026-08-01,Saturday,Spinach,breakfast,18,16,5.0,overproduction,53,35,50
2026-08-01,Saturday,Spinach,dinner,16,15,5.0,overproduction,53,35,36
2026-08-01,Saturday,Spinach,lunch,15,13,5.0,overproduction,53,35,30
2026-08-01,Saturday,Vegetables,breakfast,48,42,17.0,overproduction,78,34,108
2026-08-01,Saturday,Vegetables,dinner,108,101,17.0,overproduction,78,34,242
2026-08-01,Saturday,Vegetables,lunch,77,73,17.0,overproduction,78,34,230
2026-08-02,Sunday,Bread,breakfast,41,36,22.0,plate_waste,63,33,89
2026-08-02,Sunday,Bread,dinner,73,69,22.0,plate_waste,63,33,138
2026-08-02,Sunday,Bread,lunch,118,105,22.0,plate_waste,63,33,335
2026-08-02,Sunday,Chicken,breakfast,102,92,43.0,overproduction,140,32,222
2026-08-02,Sunday,Chicken,dinner,148,126,43.0,overproduction,140,32,367
2026-08-02,Sunday,Chicken,lunch,178,167,43.0,overproduction,140,32,362
2026-08-02,Sunday,Rice,breakfast,231,219,148.0,damaged,98,34,490
2026-08-02,Sunday,Rice,dinner,387,331,148.0,damaged,98,34,827
2026-08-02,Sunday,Rice,lunch,506,426,148.0,damaged,98,34,1420
2026-08-02,Sunday,Spinach,breakfast,20,18,14.0,overproduction,53,34,43
2026-08-02,Sunday,Spinach,dinner,61,58,14.0,overproduction,53,34,122
2026-08-02,Sunday,Spinach,lunch,97,88,14.0,overproduction,53,34,201
2026-08-02,Sunday,Vegetables,breakfast,112,95,63.0,overproduction,78,33,258
2026-08-02,Sunday,Vegetables,dinner,116,101,63.0,overproduction,78,33,288
2026-08-02,Sunday,Vegetables,lunch,212,181,63.0,overproduction,78,33,415
2026-08-03,Monday,Bread,breakfast,45,40,28.0,overproduction,63,32,128
2026-08-03,Monday,Bread,dinner,62,55,28.0,overproduction,63,32,139
2026-08-03,Monday,Bread,lunch,116,100,28.0,overproduction,63,32,290
2026-08-03,Monday,Chicken,breakfast,95,88,52.0,damaged,140,31,291
2026-08-03,Monday,Chicken,dinner,160,146,52.0,damaged,140,31,438
2026-08-03,Monday,Chicken,lunch,202,171,52.0,damaged,140,31,372
2026-08-03,Monday,Rice,breakfast,228,205,89.0,overproduction,98,33,563
2026-08-03,Monday,Rice,dinner,362,344,89.0,overproduction,98,33,1138
2026-08-03,Monday,Rice,lunch,500,452,89.0,overproduction,98,33,1245
2026-08-03,Monday,Spinach,breakfast,50,45,23.0,damaged,53,33,102
2026-08-03,Monday,Spinach,dinner,46,39,23.0,damaged,53,33,119
2026-08-03,Monday,Spinach,lunch,82,71,23.0,damaged,53,33,223
2026-08-03,Monday,Vegetables,breakfast,90,83,40.0,damaged,78,32,216
2026-08-03,Monday,Vegetables,dinner,125,117,40.0,damaged,78,32,373
2026-08-03,Monday,Vegetables,lunch,193,168,40.0,damaged,78,32,390
2026-08-04,Tuesday,Bread,breakfast,48,43,27.0,damaged,63,31,91
2026-08-04,Tuesday,Bread,dinner,81,68,27.0,damaged,63,31,164
2026-08-04,Tuesday,Bread,lunch,85,76,27.0,damaged,63,31,213
2026-08-04,Tuesday,Chicken,breakfast,99,91,55.0,spoilage,140,30,282
2026-08-04,Tuesday,Chicken,dinner,156,139,55.0,spoilage,140,30,414
2026-08-04,Tuesday,Chicken,lunch,215,185,55.0,spoilage,140,30,582
2026-08-04,Tuesday,Rice,breakfast,275,234,106.0,overproduction,98,32,779
2026-08-04,Tuesday,Rice,dinner,379,361,106.0,overproduction,98,32,1018
2026-08-04,Tuesday,Rice,lunch,495,448,106.0,overproduction,98,32,1015
2026-08-04,Tuesday,Spinach,breakfast,30,27,13.0,plate_waste,53,32,69
2026-08-04,Tuesday,Spinach,dinner,46,43,13.0,plate_waste,53,32,97
2026-08-04,Tuesday,Spinach,lunch,48,41,13.0,plate_waste,53,32,130
2026-08-04,Tuesday,Vegetables,breakfast,104,89,64.0,overproduction,78,31,226
2026-08-04,Tuesday,Vegetables,dinner,166,139,64.0,overproduction,78,31,327
2026-08-04,Tuesday,Vegetables,lunch,170,148,64.0,overproduction,78,31,391
2026-08-05,Wednesday,Bread,breakfast,44,39,25.0,damaged,63,30,90
2026-08-05,Wednesday,Bread,dinner,98,87,25.0,damaged,63,30,174
2026-08-05,Wednesday,Bread,lunch,97,88,25.0,damaged,63,30,207
2026-08-05,Wednesday,Chicken,breakfast,116,100,59.0,plate_waste,140,29,292
2026-08-05,Wednesday,Chicken,dinner,204,181,59.0,plate_waste,140,29,512
2026-08-05,Wednesday,Chicken,lunch,218,198,59.0,plate_waste,140,29,563
2026-08-05,Wednesday,Rice,breakfast,249,217,108.0,spoilage,98,31,714
2026-08-05,Wednesday,Rice,dinner,388,349,108.0,spoilage,98,31,852
2026-08-05,Wednesday,Rice,lunch,446,409,108.0,spoilage,98,31,1286
2026-08-05,Wednesday,Spinach,breakfast,39,34,22.0,overproduction,53,31,73
2026-08-05,Wednesday,Spinach,dinner,71,62,22.0,overproduction,53,31,197
2026-08-05,Wednesday,Spinach,lunch,79,71,22.0,overproduction,53,31,189
2026-08-05,Wednesday,Vegetables,breakfast,76,67,55.0,overproduction,78,30,174
2026-08-05,Wednesday,Vegetables,dinner,140,123,55.0,overproduction,78,30,250
2026-08-05,Wednesday,Vegetables,lunch,197,168,55.0,overproduction,78,30,449
2026-08-06,Thursday,Bread,breakfast,44,39,19.0,overproduction,63,29,115
2026-08-06,Thursday,Bread,dinner,71,66,19.0,overproduction,63,29,145
2026-08-06,Thursday,Bread,lunch,113,104,19.0,overproduction,63,29,211
2026-08-06,Thursday,Chicken,breakfast,90,84,25.0,damaged,140,28,193
2026-08-06,Thursday,Chicken,dinner,136,127,25.0,damaged,140,28,336
2026-08-06,Thursday,Chicken,lunch,196,186,25.0,damaged,140,28,531
2026-08-06,Thursday,Rice,breakfast,256,219,98.0,overproduction,98,30,472
2026-08-06,Thursday,Rice,dinner,366,329,98.0,overproduction,98,30,1005
2026-08-06,Thursday,Rice,lunch,500,476,98.0,overproduction,98,30,1010
2026-08-06,Thursday,Spinach,breakfast,22,19,18.0,overproduction,53,30,61
2026-08-06,Thursday,Spinach,dinner,40,37,18.0,overproduction,53,30,88
2026-08-06,Thursday,Spinach,lunch,90,78,18.0,overproduction,53,30,163
2026-08-06,Thursday,Vegetables,breakfast,93,87,30.0,overproduction,78,29,216
2026-08-06,Thursday,Vegetables,dinner,121,114,30.0,overproduction,78,29,371
2026-08-06,Thursday,Vegetables,lunch,184,167,30.0,overproduction,78,29,462
2026-08-07,Friday,Bread,breakfast,32,29,14.0,plate_waste,63,28,66
2026-08-07,Friday,Bread,dinner,46,44,14.0,plate_waste,63,28,102
2026-08-07,Friday,Bread,lunch,84,75,14.0,plate_waste,63,28,207
2026-08-07,Friday,Chicken,breakfast,67,60,24.0,damaged,140,27,191
2026-08-07,Friday,Chicken,dinner,106,96,24.0,damaged,140,27,302
2026-08-07,Friday,Chicken,lunch,126,119,24.0,damaged,140,27,335
2026-08-07,Friday,Rice,breakfast,175,159,80.0,overproduction,98,29,410
2026-08-07,Friday,Rice,dinner,275,246,80.0,overproduction,98,29,657
2026-08-07,Friday,Rice,lunch,326,291,80.0,overproduction,98,29,692
2026-08-07,Friday,Spinach,breakfast,15,13,8.0,overproduction,53,29,32
2026-08-07,Friday,Spinach,dinner,46,41,8.0,overproduction,53,29,84
2026-08-07,Friday,Spinach,lunch,10,9,8.0,overproduction,53,29,24
2026-08-07,Friday,Vegetables,breakfast,55,51,34.0,overproduction,78,28,131
2026-08-07,Friday,Vegetables,dinner,79,67,34.0,overproduction,78,28,156
2026-08-07,Friday,Vegetables,lunch,118,100,34.0,overproduction,78,28,272
2026-08-08,Saturday,Bread,breakfast,49,41,31.0,damaged,63,27,123
2026-08-08,Saturday,Bread,dinner,57,49,31.0,damaged,63,27,149
2026-08-08,Saturday,Bread,lunch,98,83,31.0,damaged,63,27,261
2026-08-08,Saturday,Chicken,breakfast,78,74,28.0,spoilage,140,26,221
2026-08-08,Saturday,Chicken,dinner,110,104,28.0,spoilage,140,26,333
2026-08-08,Saturday,Chicken,lunch,153,135,28.0,spoilage,140,26,449
2026-08-08,Saturday,Rice,breakfast,182,160,113.0,overproduction,98,28,344
2026-08-08,Saturday,Rice,dinner,270,234,113.0,overproduction,98,28,592
2026-08-08,Saturday,Rice,lunch,353,298,113.0,overproduction,98,28,819
2026-08-08,Saturday,Spinach,breakfast,22,18,12.0,overproduction,53,28,42
2026-08-08,Saturday,Spinach,dinner,34,31,12.0,overproduction,53,28,65
2026-08-08,Saturday,Spinach,lunch,57,52,12.0,overproduction,53,28,148
2026-08-08,Saturday,Vegetables,breakfast,52,47,27.0,spoilage,78,27,99
2026-08-08,Saturday,Vegetables,dinner,95,86,27.0,spoilage,78,27,252
2026-08-08,Saturday,Vegetables,lunch,90,77,27.0,spoilage,78,27,214
2026-08-09,Sunday,Bread,breakfast,43,41,13.0,overproduction,63,26,103
2026-08-09,Sunday,Bread,dinner,85,80,13.0,overproduction,63,26,186
2026-08-09,Sunday,Bread,lunch,98,92,13.0,overproduction,63,26,222
2026-08-09,Sunday,Chicken,breakfast,110,98,52.0,overproduction,140,25,198
2026-08-09,Sunday,Chicken,dinner,151,130,52.0,overproduction,140,25,262
2026-08-09,Sunday,Chicken,lunch,195,176,52.0,overproduction,140,25,429
2026-08-09,Sunday,Rice,breakfast,260,239,137.0,damaged,98,27,501
2026-08-09,Sunday,Rice,dinner,395,356,137.0,damaged,98,27,919
2026-08-09,Sunday,Rice,lunch,539,462,137.0,damaged,98,27,1262
2026-08-09,Sunday,Spinach,breakfast,9,8,16.0,damaged,53,27,18
2026-08-09,Sunday,Spinach,dinner,51,46,16.0,damaged,53,27,128
2026-08-09,Sunday,Spinach,lunch,71,61,16.0,damaged,53,27,186
2026-08-09,Sunday,Vegetables,breakfast,84,74,41.0,spoilage,78,26,159
2026-08-09,Sunday,Vegetables,dinner,135,122,41.0,spoilage,78,26,309
2026-08-09,Sunday,Vegetables,lunch,186,168,41.0,spoilage,78,26,487
2026-08-10,Monday,Bread,breakfast,55,51,25.0,overproduction,63,25,156
2026-08-10,Monday,Bread,dinner,78,74,25.0,overproduction,63,25,189
2026-08-10,Monday,Bread,lunch,113,96,25.0,overproduction,63,25,278
2026-08-10,Monday,Chicken,breakfast,101,90,30.0,damaged,140,24,241
2026-08-10,Monday,Chicken,dinner,175,164,30.0,damaged,140,24,393
2026-08-10,Monday,Chicken,lunch,159,151,30.0,damaged,140,24,332
2026-08-10,Monday,Rice,breakfast,255,231,124.0,overproduction,98,26,483
2026-08-10,Monday,Rice,dinner,370,345,124.0,overproduction,98,26,1033
2026-08-10,Monday,Rice,lunch,525,450,124.0,overproduction,98,26,1127
2026-08-10,Monday,Spinach,breakfast,27,26,13.0,overproduction,53,26,54
2026-08-10,Monday,Spinach,dinner,61,54,13.0,overproduction,53,26,140
2026-08-10,Monday,Spinach,lunch,77,72,13.0,overproduction,53,26,168
2026-08-10,Monday,Vegetables,breakfast,83,70,43.0,overproduction,78,25,153
2026-08-10,Monday,Vegetables,dinner,134,122,43.0,overproduction,78,25,288
2026-08-10,Monday,Vegetables,lunch,141,123,43.0,overproduction,78,25,264
2026-08-11,Tuesday,Bread,breakfast,46,43,18.0,overproduction,63,24,106
2026-08-11,Tuesday,Bread,dinner,74,70,18.0,overproduction,63,24,165
2026-08-11,Tuesday,Bread,lunch,103,92,18.0,overproduction,63,24,245
2026-08-11,Tuesday,Chicken,breakfast,88,84,51.0,overproduction,140,23,202
2026-08-11,Tuesday,Chicken,dinner,169,145,51.0,overproduction,140,23,318
2026-08-11,Tuesday,Chicken,lunch,206,183,51.0,overproduction,140,23,583
2026-08-11,Tuesday,Rice,breakfast,232,212,78.0,overproduction,98,25,491
2026-08-11,Tuesday,Rice,dinner,361,341,78.0,overproduction,98,25,1106
2026-08-11,Tuesday,Rice,lunch,490,452,78.0,overproduction,98,25,1226
2026-08-11,Tuesday,Spinach,breakfast,37,32,18.0,overproduction,53,25,92
2026-08-11,Tuesday,Spinach,dinner,64,59,18.0,overproduction,53,25,155
2026-08-11,Tuesday,Spinach,lunch,65,57,18.0,overproduction,53,25,146
2026-08-11,Tuesday,Vegetables,breakfast,89,78,53.0,damaged,78,24,158
2026-08-11,Tuesday,Vegetables,dinner,147,133,53.0,damaged,78,24,275
2026-08-11,Tuesday,Vegetables,lunch,169,141,53.0,damaged,78,24,292
2026-08-12,Wednesday,Bread,breakfast,60,52,28.0,overproduction,63,23,111
2026-08-12,Wednesday,Bread,dinner,92,81,28.0,overproduction,63,23,228
2026-08-12,Wednesday,Bread,lunch,99,90,28.0,overproduction,63,23,274
2026-08-12,Wednesday,Chicken,breakfast,103,88,54.0,overproduction,140,22,188
2026-08-12,Wednesday,Chicken,dinner,175,146,54.0,overproduction,140,22,330
2026-08-12,Wednesday,Chicken,lunch,191,181,54.0,overproduction,140,22,526
2026-08-12,Wednesday,Rice,breakfast,250,214,119.0,damaged,98,24,511
2026-08-12,Wednesday,Rice,dinner,411,358,119.0,damaged,98,24,1130
2026-08-12,Wednesday,Rice,lunch,498,468,119.0,damaged,98,24,1289
2026-08-12,Wednesday,Spinach,breakfast,39,34,26.0,spoilage,53,24,80
2026-08-12,Wednesday,Spinach,dinner,64,55,26.0,spoilage,53,24,143
2026-08-12,Wednesday,Spinach,lunch,92,80,26.0,spoilage,53,24,239
2026-08-12,Wednesday,Vegetables,breakfast,81,75,47.0,overproduction,78,23,157
2026-08-12,Wednesday,Vegetables,dinner,123,103,47.0,overproduction,78,23,248
2026-08-12,Wednesday,Vegetables,lunch,215,194,47.0,overproduction,78,23,644
2026-08-13,Thursday,Bread,breakfast,66,56,27.0,plate_waste,63,22,127
2026-08-13,Thursday,Bread,dinner,90,81,27.0,plate_waste,63,22,177
2026-08-13,Thursday,Bread,lunch,73,65,27.0,plate_waste,63,22,178
2026-08-13,Thursday,Chicken,breakfast,105,95,37.0,overproduction,140,21,305
2026-08-13,Thursday,Chicken,dinner,178,165,37.0,overproduction,140,21,358
2026-08-13,Thursday,Chicken,lunch,223,209,37.0,overproduction,140,21,572
2026-08-13,Thursday,Rice,breakfast,228,213,102.0,overproduction,98,23,497
2026-08-13,Thursday,Rice,dinner,384,355,102.0,overproduction,98,23,996
2026-08-13,Thursday,Rice,lunch,500,442,102.0,overproduction,98,23,1129
2026-08-13,Thursday,Spinach,breakfast,22,20,16.0,spoilage,53,23,56
2026-08-13,Thursday,Spinach,dinner,47,44,16.0,spoilage,53,23,110
2026-08-13,Thursday,Spinach,lunch,87,76,16.0,spoilage,53,23,171
2026-08-13,Thursday,Vegetables,breakfast,83,72,44.0,overproduction,78,22,213
2026-08-13,Thursday,Vegetables,dinner,136,117,44.0,overproduction,78,22,388
2026-08-13,Thursday,Vegetables,lunch,194,180,44.0,overproduction,78,22,384
2026-08-14,Friday,Bread,breakfast,28,24,21.0,plate_waste,63,21,49
2026-08-14,Friday,Bread,dinner,68,60,21.0,plate_waste,63,21,138
2026-08-14,Friday,Bread,lunch,69,60,21.0,plate_waste,63,21,184
2026-08-14,Friday,Chicken,breakfast,88,75,48.0,overproduction,140,20,231
2026-08-14,Friday,Chicken,dinner,126,106,48.0,overproduction,140,20,272
2026-08-14,Friday,Chicken,lunch,136,121,48.0,overproduction,140,20,248
2026-08-14,Friday,Rice,breakfast,201,168,119.0,overproduction,98,22,388
2026-08-14,Friday,Rice,dinner,307,267,119.0,overproduction,98,22,799
2026-08-14,Friday,Rice,lunch,350,304,119.0,overproduction,98,22,745
2026-08-14,Friday,Spinach,breakfast,25,22,12.0,overproduction,53,22,45
2026-08-14,Friday,Spinach,dinner,41,38,12.0,overproduction,53,22,81
2026-08-14,Friday,Spinach,lunch,41,35,12.0,overproduction,53,22,74
2026-08-14,Friday,Vegetables,breakfast,55,47,29.0,overproduction,78,21,134
2026-08-14,Friday,Vegetables,dinner,88,79,29.0,overproduction,78,21,159
2026-08-14,Friday,Vegetables,lunch,137,125,29.0,overproduction,78,21,373
2026-08-15,Saturday,Bread,breakfast,42,38,15.0,overproduction,63,20,118
2026-08-15,Saturday,Bread,dinner,58,53,15.0,overproduction,63,20,111
2026-08-15,Saturday,Bread,lunch,58,52,15.0,overproduction,63,20,109
2026-08-15,Saturday,Chicken,breakfast,60,56,29.0,overproduction,140,19,122
2026-08-15,Saturday,Chicken,dinner,100,87,29.0,overproduction,140,19,194
2026-08-15,Saturday,Chicken,lunch,116,104,29.0,overproduction,140,19,222
2026-08-15,Saturday,Rice,breakfast,158,145,68.0,spoilage,98,21,336
2026-08-15,Saturday,Rice,dinner,269,243,68.0,spoilage,98,21,746
2026-08-15,Saturday,Rice,lunch,281,252,68.0,spoilage,98,21,753
2026-08-15,Saturday,Spinach,breakfast,13,12,13.0,plate_waste,53,21,27
2026-08-15,Saturday,Spinach,dinner,46,41,13.0,plate_waste,53,21,84
2026-08-15,Saturday,Spinach,lunch,67,60,13.0,plate_waste,53,21,187
2026-08-15,Saturday,Vegetables,breakfast,39,36,33.0,spoilage,78,20,78
2026-08-15,Saturday,Vegetables,dinner,110,100,33.0,spoilage,78,20,285
2026-08-15,Saturday,Vegetables,lunch,134,114,33.0,spoilage,78,20,362
2026-08-16,Sunday,Bread,breakfast,52,46,25.0,overproduction,63,19,103
2026-08-16,Sunday,Bread,dinner,78,68,25.0,overproduction,63,19,190
2026-08-16,Sunday,Bread,lunch,98,89,25.0,overproduction,63,19,262
2026-08-16,Sunday,Chicken,breakfast,123,103,82.0,plate_waste,140,18,284
2026-08-16,Sunday,Chicken,dinner,194,162,82.0,plate_waste,140,18,350
2026-08-16,Sunday,Chicken,lunch,224,194,82.0,plate_waste,140,18,444
2026-08-16,Sunday,Rice,breakfast,244,208,147.0,overproduction,98,20,489
2026-08-16,Sunday,Rice,dinner,433,387,147.0,overproduction,98,20,1150
2026-08-16,Sunday,Rice,lunch,482,417,147.0,overproduction,98,20,1159
2026-08-16,Sunday,Spinach,breakfast,24,22,14.0,overproduction,53,20,62
2026-08-16,Sunday,Spinach,dinner,63,55,14.0,overproduction,53,20,153
